,Tournament,HandId,Level,ante,BB,Players,Board,SHOW_DOWN,pflop_chip_rais,pflop_chip_calls,flop_chip_bets,flop_chip_raises,flop_chip_calls,turn_chip_bets,turn_chip_raises,turn_chip_calls,river_chip_bets,river_chip_raises,river_chip_calls,pflop_rais,pflop_calls,pflop_allin,flop_bets,flop_raises,flop_calls,flop_allin,turn_bets,turn_raises,turn_calls,turn_allin,river_bets,river_raises,river_calls,river_allin
0,3837356897,1546300121,I,250,2000,7,Ks 9s Ts As 3s,Jd 4h,0,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3837356897,1546300638,I,250,2000,7,7c Kh 5s 6h 3s,4d Ac,13125,12125,12578,0,12578,34590,0,34590,0,0,0,2,2,0,1,0,1,0,1,0,1,0,0,0,0,0
2,3837356897,1546301654,I,250,2000,7,7d 6h 8h Qs Qh,Ks 8h,327543,181332,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3,3837356897,1546303904,I,250,2000,7,Ac 7h 8h 6s Kd,2h Ah,97373,89373,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4,3837356897,1546304725,I,250,2000,7,5s As 6s 3c 9d,6d As,8750,14500,25535,0,51070,78454,0,156908,271175,0,78507,1,2,0,1,0,2,0,1,0,2,0,1,0,1,2
5,3837356897,1546306039,I,250,2000,8,3c 6s 3h 8c Jd,6h 6c,300888,535726,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
6,3837356897,1546343678,V,600,4000,8,Qh 3d 9d Jh 6s,3d Ad,8000,6000,0,0,0,8200,0,8200,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
7,3837356897,1546344657,V,600,4000,7,Ac As 6c 8d 7h,Jh Qc,0,10000,15150,773089,709750,0,0,0,0,0,0,0,3,0,1,2,1,2,0,0,0,0,0,0,0,0
8,3837356897,1546346476,V,600,4000,7,5d Qs 5s Ts 6d,7h Ad,9878,9878,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
9,3837356897,1546349068,V,600,4000,7,4c 8h 2h 9d Js,Ad 4s,16608,31216,1479692,0,1299940,0,0,0,0,0,0,1,2,0,1,0,1,2,0,0,0,0,0,0,0,0
10,3837356897,1546355836,VI,700,5000,8,2s Kd 8s 2d Jd,4c 4h,295781,122800,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11,3837356897,1546356928,VI,700,5000,8,6c As 2s Qh 9h,Ad Kc,10000,10000,16550,41375,24825,115850,0,115850,173775,0,69375,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1
12,3837356897,1546362313,VI,700,5000,8,Js Jh 9d 5d 6c,Kc Kh,1249690,771050,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
13,3837356897,1546376774,VIII,900,7000,7,7c Ad Ac Kd Ks,Ac 8s,14000,7000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3837356897,1546461594,XVII,3500,30000,8,7d 8h 9h Ac 9s,9c Ac,0,45000,30000,0,60000,0,0,0,138667,277334,44333,0,2,0,1,0,2,0,0,0,0,0,1,1,1,1
15,3837356897,1546463598,XVII,3500,30000,8,Ts 5d Kd Qs 9s,Jc Qh,60000,255000,291000,0,291000,2392214,0,1175500,0,0,0,1,5,0,1,0,1,0,1,0,1,2,0,0,0,0
16,3837356897,1546465861,XVIII,4000,35000,7,6h 5c 2c 2h Ts,Jh 9c,999500,184000,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
17,3837356897,1546467150,XVIII,4000,35000,8,Kd 6c Ks Jh Ac,5h Kh,812000,672000,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18,3837356897,1546468825,XVIII,4000,35000,8,Ts 2h As 5s Ah,Ad As,105000,70000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3837356897,1546469279,XVIII,4000,35000,8,2h 8s 4c Qd 7h,Ah Jc,87500,140000,156000,0,156000,0,0,0,468000,0,468000,1,2,0,1,0,1,0,0,0,0,0,1,0,1,0
20,3837356897,1546471363,XVIII,4000,35000,8,8s 6h Ks 7h Qc,As 9d,70000,140000,97185,0,194370,439541,811097,1182653,362763,0,0,1,2,0,1,0,2,0,1,1,3,1,1,0,0,1
21,3837356897,1546473582,XIX,5000,40000,8,9d 2s Kd 7c 4d,Kc Qh,0,140000,0,0,0,0,0,0,180000,0,180000,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0
22,3837356897,1546475513,XIX,5000,40000,8,2h 4d 6s 3h 9c,8d Jd,100000,160000,118800,0,118800,448200,0,448200,1120500,0,1120500,1,2,0,1,0,1,0,1,0,1,0,1,0,1,0
23,3837356897,1546476715,XIX,5000,40000,8,Qs 2h 3d 7c 4h,Kc Ah,1066985,921250,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0
24,3837356897,1546478775,XIX,5000,40000,7,2h Ad 2c Ks Ts,6d Qd,80000,80000,80000,0,80000,200000,0,200000,200000,0,200000,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
25,3837356897,1546480242,XX,6000,50000,8,Js Kd 5s 6c Kh,5s Ac,589000,564000,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
26,3837356897,1546480635,XX,6000,50000,8,Ks Tc Kd Js 4s,5s 5h,1345322,1010822,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
27,3837356897,1546481829,XX,6000,50000,8,5h 9s 9h 4s 8s,Ah Jd,632000,1264000,0,0,0,0,0,0,2208144,0,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,1
28,3837356897,1546482826,XX,6000,50000,7,8c Td 5c 9c 7s,As Jh,100000,150000,121000,0,121000,300000,0,300000,750000,0,750000,1,2,0,1,0,1,0,1,0,1,0,1,0,1,0
29,3837356897,1546489037,XXI,7000,60000,7,4h Qs Ks 7d 7s,Tc Ts,1829365,81000,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
30,3837356897,1546489279,XXI,7000,60000,8,6d 5c 6h 8h Kd,Ah Qh,1801365,1561365,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
31,3837356897,1546491758,XXI,7000,60000,8,9c 9s 3s 6h 8d,4c 4h,163000,266000,1909563,0,337000,0,0,0,0,0,0,1,3,0,1,0,2,2,0,0,0,0,0,0,0,0
32,3837356897,1546494131,XXII,8500,70000,8,Qh 8s Td 6s 3s,Ac 7c,560000,420000,0,0,0,350000,0,350000,0,0,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0
33,3837356897,1546494662,XXII,8500,70000,8,3s Kd 5h 3d 2c,Qh 8d,0,105000,139000,695000,330500,0,0,0,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0
34,3837356897,1546496022,XXII,8500,70000,8,Tc 7h Kh Ac 5d,As Ac,234750,399500,403625,0,403625,0,0,0,210000,0,210000,1,2,0,1,0,1,0,0,0,0,0,1,0,1,0
35,3837356897,1546498129,XXII,8500,70000,8,4h Qc 4c 7h Qh,9h Kh,383000,383000,1033853,0,1033853,0,0,0,0,0,0,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0
36,3837356897,1546504432,XXIII,10000,80000,8,3d 3c 4c Ah Qh,Js Ad,160000,400000,400000,0,258750,0,0,0,0,0,0,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0
37,3837356897,1546505903,XXIII,10000,80000,7,5c 5d 9s 6d Jh,9h 9s,160000,240000,295000,0,590000,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0
38,3837356897,1546507820,XXIII,10000,80000,8,Tc 2c 3c Kd Js,Th Ks,200000,120000,0,0,0,172000,0,172000,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
39,3837356897,1546510487,XXIV,12000,100000,8,Js 7h 3d 5s 8s,Js Th,988000,542000,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40,3837356897,1546511703,XXIV,12000,100000,8,2s 6c 8h 3h Qs,Ks Ah,0,50000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41,3837356897,1546514672,XXV,15000,120000,8,8d 6h Qd 9s 2h,Ad Ts,240000,120000,180000,0,180000,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
42,3837356897,1546516353,XXV,15000,120000,8,6c Ks 7d 2d 8d,6c 6h,240000,120000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3837356897,1546518346,XXV,15000,120000,8,Jc 4s 9s Td 4d,6s 7s,1937351,1457351,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
44,2348120790,1546106021,III,12,400,8,3c 2s Ah Qs Qd,Kh 8h,1000,1600,300,0,300,0,0,0,500,0,500,2,4,0,1,0,1,0,0,0,0,0,1,0,1,0
45,2348120790,1546106825,III,20,400,8,Qd Jd Td 9s 4c,8d Ad,300,600,0,0,0,2917,0,2917,0,0,0,1,4,0,0,0,0,0,1,0,1,1,0,0,0,0
46,2348120790,1546107279,III,20,400,8,Ac Jc 4c Kd 8d,Tc 2c,0,450,835,0,1670,3340,0,2928,0,0,0,0,3,0,1,0,2,0,1,0,1,1,0,0,0,0
47,2348120790,1546109656,III,20,400,8,Js 3d 8d Jc 5s,Qs 5s,300,225,0,0,0,300,0,300,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
48,2348120790,1546110273,III,25,400,8,9c Qs Kd 2h 2c,Jc Qc,400,700,200,0,200,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0
49,2348120790,1546111346,IV,25,500,8,3c 3h Td 5d 9s,Qh 8h,900,900,12527,0,12527,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
50,2348120790,1546113272,IV,30,500,8,Qh 7c Ts Kh Qs,Jc Jd,0,375,250,0,250,250,0,250,500,0,500,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0
51,2348120790,1546115825,IV,30,500,8,7d 4h 7h Js Td,5h 8s,500,250,750,0,750,1250,0,1250,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
52,2348120790,1546117650,V,40,600,8,8h 5h 6s 2s Qd,9c As,600,300,1350,23894,5763,0,0,0,0,0,0,1,1,0,1,1,1,2,0,0,0,0,0,0,0,0
53,2348120790,1546119532,V,40,600,8,Ks 8s 9h 7c 9s,3c 7c,900,900,300,600,300,300,0,264,0,0,0,1,2,0,1,1,1,0,1,0,1,1,0,0,0,0
54,2348120790,1546121615,V,40,600,8,2c 3d 2s 5h 6d,Qd Jd,4258,3958,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
55,2348120790,1546122495,V,40,600,8,9d Jc 7d Kh Qc,Js Jc,2466,2466,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
56,2348120790,1546124801,VI,50,700,8,Td 6h Qd Qh 7s,5c Tc,3993,3993,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
57,2348120790,1546125325,VI,50,700,7,5c 3c Tc Jh 5h,Qh Th,0,400,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2348120790,1546126252,VI,50,700,7,3s 6s Js Qc Td,8d 7c,2000,1600,15602,0,6038,0,0,0,0,0,0,2,3,0,1,0,1,2,0,0,0,0,0,0,0,0
59,2348120790,1546126821,VI,50,700,7,6d 7d Jc 3s 8s,Qd Qs,1400,2800,400,0,800,600,0,1200,1200,0,1200,1,4,0,1,0,2,0,1,0,2,0,1,0,1,0
60,2348120790,1546127310,VI,60,700,8,4h 7c 3c Ts 8d,Ah Ad,0,1250,500,12081,12081,0,0,0,0,0,0,0,3,0,1,1,1,1,0,0,0,0,0,0,0,0
61,2348120790,1546131194,VII,70,800,8,Jh 3c Jd 6h Qc,Kd Js,12130,3730,4316,0,4316,0,0,0,0,0,0,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0
62,2348120790,1546135174,VII,70,800,8,Kc As 9c Ts 6h,9s 7c,2617,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2348120790,1546135850,VII,100,800,8,4h 7s 6s 4d Kc,7d 9d,4000,800,20605,0,16123,0,0,0,0,0,0,2,1,0,1,0,1,2,0,0,0,0,0,0,0,0
64,2348120790,1546136880,VII,100,800,8,2d 3d Kh 7s Kd,Qs Jh,25698,5698,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
65,2348120790,1546137669,VIII,120,1000,8,Tc Td Ac Ts 9d,Td Tc,2000,6000,1000,8000,7000,1000,8000,2000,4000,13193,9193,1,5,0,1,2,3,0,1,2,1,0,1,1,1,1
66,2348120790,1546138690,VIII,120,1000,8,Qh Kd Qs Jh 7d,9h 7h,6500,9000,1000,0,1000,1000,0,1000,1000,3000,2000,2,5,0,1,0,1,0,1,0,1,0,1,1,1,0
67,2348120790,1546139732,VIII,200,1000,8,4c Qs 3h 8d Qh,Ah Ks,4800,8000,0,0,0,9260,0,9260,8336,0,8336,1,2,0,0,0,0,0,1,0,1,0,1,0,1,1
68,2348120790,1546140526,VIII,200,1000,7,Td 8d 3c As Js,Ac Kd,0,800,1600,0,1600,1600,0,1600,1600,0,1600,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
69,2348120790,1546141251,VIII,200,1000,8,3c 4h As Qd 3d,Ks Ts,3200,8000,4800,0,4800,0,0,0,0,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0
70,2348120790,1546141740,VIII,250,1000,8,9d Kc Jd Tc Jc,6c Kc,6000,14243,0,0,0,123792,0,56390,0,0,0,1,4,1,0,0,0,0,1,0,1,2,0,0,0,0
71,2348120790,1546142745,VIII,250,1000,7,7d 8c 5s Tc 3s,Th 8s,4331,3331,6206,19580,13374,28305,0,28305,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0
72,2348120790,1546143305,VIII,250,1000,7,5h 6d Th 7h 4c,Ac Kh,173816,107259,0,0,0,0,0,0,0,0,0,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0
73,2348120790,1546143852,VIII,300,1000,8,6d 4d 2s 2c Ts,2c Qc,5000,6250,8700,0,8700,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0
74,2348120790,1546144262,IX,400,1200,8,Ah 5d Qd 5h 8d,4d Ts,15000,9000,13500,0,27000,0,0,0,0,0,0,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0
75,2348120790,1546146033,IX,400,1200,7,3c 5c 8d 6d 8s,8c Ks,28390,16390,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
76,2348120790,1546147377,IX,500,1200,7,Ad 4s 8s 2h 6c,Qs Ah,93478,73478,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
77,2348120790,1546147866,IX,500,1200,8,4h 6c 6s 3s Kd,8d Kh,12000,12000,4000,18000,14000,0,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0
78,2348120790,1546207048,XVI,500,5000,8,7c 3h Tc Th Jh,8s 9s,45321,27864,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0
79,2348120790,1546207748,XVI,600,5000,8,3h Qs Ts Ac 5d,Qc Qh,45057,40057,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
80,2348120790,1546208323,XVI,600,5000,8,Qd Kc Ad 6d 6s,Ah 5d,31466,31466,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
81,2348120790,1546209268,XVI,700,5000,8,4c Qs 9c 7d 5d,6h Ac,0,12000,6000,0,6000,6000,0,6000,0,0,0,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0
82,2348120790,1546210828,XVII,1000,6000,7,Kh Ad 8h 6h 2c,Qs Qh,0,12000,31000,0,31000,0,0,0,46500,0,46500,0,2,0,1,0,1,0,0,0,0,0,1,0,1,0
83,2348120790,1546148475,IX,1000,1200,8,3c Qs 9c 9d Kc,Qd Qc,42292,42292,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
84,2348120790,1546149288,IX,1000,1200,7,3s 3d 8c Th 5h,8h Kh,71530,71530,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
85,2348120790,1546150727,X,1200,1400,7,2d 7d 2c Jd 3d,Ah Ad,20000,30000,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2348120790,1546151697,X,1400,1400,8,Ks 5d 7h Jh 8s,As 4d,0,24000,237416,0,173144,0,0,0,0,0,0,0,2,0,1,0,1,2,0,0,0,0,0,0,0,0
87,2348120790,1546152139,X,1400,1400,7,2h 2s Qd 5s Ah,8s 8d,0,30000,12000,0,24000,12000,0,24000,12000,0,12000,0,3,0,1,0,2,0,1,0,2,0,1,0,1,0
88,2348120790,1546153779,X,1400,1400,7,3s Qh 2s 5s Ad,Tc As,24000,12000,12000,24000,12000,24000,166370,142370,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0
89,2348120790,1546154713,X,2000,1400,8,As Ah 6h Kh Ac,2d Kc,32000,48000,355360,0,328966,0,0,0,0,0,0,1,2,0,1,0,1,2,0,0,0,0,0,0,0,0
90,2348120790,1546156363,X,2000,1400,8,Jc 5c Qs 3s Qh,Kd Ac,473132,16394,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
91,2348120790,1546158237,XI,2000,1600,8,3c Ks 2d 9c As,6d 6c,74788,133576,0,0,0,112942,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0
92,2348120790,1546164858,XI,2500,1600,7,Kh Kd Ts Jh 5c,6c 6s,0,20000,0,0,0,20000,0,20000,60000,0,60000,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
93,2348120790,1546165521,XII,2500,2000,7,9s Th 2h 7h Qc,Ac Kh,66532,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
94,2348120790,1546166517,XII,2500,2000,7,6h 2c Qc 7c Jd,Kc Kd,672421,137215,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
95,2348120790,1546167645,XII,4000,2000,7,Jd 4h 2h 8d Qs,Qd Qs,61442,61442,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
96,2348120790,1546168498,XII,50,2000,8,3h 2d 3c Qc 2h,Qs Ad,800,1200,400,0,400,800,0,800,2700,0,2700,1,2,0,1,0,1,0,1,0,1,0,1,0,1,0
97,2348120790,1546170419,XII,50,2000,7,9d 2h 5h Ts 7d,2c 2s,1433,1433,0,0,0,1259,0,1259,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0
98,2348120790,1546175172,XII,50,2000,7,Kh Tc 4s 6h Jh,Jc 9s,1200,2400,1600,0,1600,4000,0,4000,15750,0,15750,1,4,0,1,0,1,0,1,0,1,0,1,0,1,0
99,2348120790,1546177329,XIII,50,2500,8,Td Qd 6d Th Ks,Th Kc,51700,47650,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
100,2348120790,1546177902,XIII,50,2500,8,5s As 2h 5d Qc,Ts Td,800,2200,848,0,1696,2879,0,5758,0,0,0,1,3,0,1,0,2,0,1,0,2,0,0,0,0,0
101,2348120790,1546180241,XIII,60,2500,8,2c Th Kh Ts Jc,Js Jc,1000,3250,500,0,500,1000,0,1000,5653,0,5653,1,4,0,1,0,1,0,1,0,1,0,1,0,1,0
102,2348120790,1546182637,XIII,60,2500,8,4c Js 2s 3h 9s,Jc 9h,1673,3096,500,0,500,1000,0,1000,0,0,0,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0
103,2348120790,1546183379,XIV,60,3000,7,4d 6s Jh Kc 9s,Ks Qs,1000,2500,500,2201,2701,3324,0,3324,0,0,0,1,3,0,1,1,2,0,1,0,1,0,0,0,0,0
104,2348120790,1546185272,XIV,70,3000,7,4d 3h 2c 5c Kd,Jc Ad,0,1500,600,0,1200,1200,9490,9490,26108,0,25790,0,3,0,1,0,2,0,1,1,2,0,1,0,1,1
105,2348120790,1546189803,XIV,70,3000,7,Qs 9h Jd 3d As,Jc Td,3190,9270,0,0,0,600,3900,7200,600,0,1200,1,4,0,0,0,0,0,1,1,2,0,1,0,2,0
106,2348120790,1546190424,XIV,70,3000,8,6h 7s 2d 3h Qh,Ah Ad,1200,3000,2830,0,2830,0,0,0,0,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0
107,2348120790,1546191750,XIV,70,3000,8,7c 6d 2h Kh Th,Ac 9c,1200,2700,0,0,0,1800,7173,7173,0,0,0,1,3,0,0,0,0,0,1,1,1,0,0,0,0,0
108,2348120790,1546193423,XV,85,4000,7,2d Qc 3s 6d Jc,Tc Ad,1750,1750,0,0,0,2573,0,2573,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0
109,2348120790,1546194241,XV,85,4000,7,5d 2d 3h Th 6c,As 2h,1400,3150,3098,18587,18587,30978,0,24121,0,0,0,1,3,0,1,1,2,0,1,0,1,1,0,0,0,0
110,2348120790,1546197034,XV,85,4000,7,8d Jd 7c 5h Kc,Qs Ac,1400,2100,1700,0,1700,4200,0,4200,11297,0,7437,1,2,0,1,0,1,0,1,0,1,0,1,0,1,1
111,2348120790,1546200510,XV,85,4000,7,2d Qs 8h 4c Kc,3c 6c,4323,5146,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2348120790,1546201163,XVI,85,5000,7,Ah 5s 4c 9d 3d,3s 6s,0,2450,0,0,0,1350,0,2700,0,0,0,0,4,0,0,0,0,0,1,0,2,0,0,0,0,0
113,2348120790,1546201602,XVI,100,5000,7,Ad Tc 5s 7c 2c,8s Ad,1600,4400,3950,0,7900,9875,0,9875,0,0,0,1,3,0,1,0,2,0,1,0,1,0,0,0,0,0
114,2348120790,1546202996,XVI,100,5000,8,Kc 3c Ac Js Tc,Ad 5h,1600,3600,3600,0,3600,7200,0,7200,0,0,0,1,3,0,1,0,1,0,1,0,1,0,0,0,0,0
115,2348120790,1546203835,XVI,100,5000,8,Qd 2h 8c Js Ac,Kc Qs,1600,3600,0,0,0,0,0,0,4800,0,4800,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0
116,2348120790,1546204446,XVI,100,5000,8,Td 5d 5c 5s Jd,7h 6h,1600,2400,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
117,2348120790,1546205111,XVI,125,5000,8,Jd Qd 8h Js 8c,7d 6d,2000,4000,0,0,0,2000,0,2000,0,0,0,1,4,0,0,0,0,0,1,0,1,0,0,0,0,0
118,2348120790,1546205805,XVI,125,5000,8,9d 7c 2h 4h 8s,Qc Qd,0,1000,0,0,0,1160,0,1160,1000,0,1000,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
119,2990355529,1546052058,I,125,30,8,8d 5d 4c Jh Kh,Td Kd,11833,7833,6833,47838,5672,0,0,0,0,0,0,2,3,0,1,2,1,1,0,0,0,0,0,0,0,0
120,2990355529,1546053129,II,125,40,8,6s Jd 6d As 3d,9c 7c,2000,2500,0,0,0,0,0,0,3500,17500,14000,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0
121,2990355529,1546053401,II,125,40,8,8s 2s Jh 2d 6h,8d Ac,22184,12184,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
122,2990355529,1546054704,II,125,40,8,9c Ks 7c 5c 4c,Ah 9h,0,2500,1000,2000,3000,5500,0,5500,0,0,0,0,3,0,1,1,3,0,1,0,1,0,0,0,0,0
123,2990355529,1546055174,II,125,40,8,5h 4d Ad Kd 9s,Ad 4s,2000,5500,5000,0,5000,0,0,0,0,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0
124,2990355529,1546055766,II,125,40,8,Th Jh Kh 6d 2d,Ad Th,86778,73124,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0
125,2990355529,1546056386,II,125,40,8,As 9d 3d 5s 8d,8c Kc,17529,18529,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
126,2990355529,1546056945,III,150,60,8,4s 9d 3c Kh 6c,9h Kh,152250,24500,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
127,2990355529,1546058663,III,150,60,7,Jh Jd 5h 9d Qs,Ac Td,21600,28800,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0
128,2990355529,1546059374,III,150,60,7,Ac Th Ad 4d Jc,Ad Ks,2400,3600,0,0,0,0,0,0,4425,0,4425,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0
129,2990355529,1546061535,IV,150,100,7,Qs 3c 9h Ac Ts,4s 4d,2400,6000,5625,0,5625,11250,0,11250,0,0,0,1,3,0,1,0,1,0,1,0,1,0,0,0,0,0
130,2990355529,1546065501,IV,625,100,8,6s Js Qc 7d Jd,Kc Qh,159375,138125,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
131,2990355529,1546067347,V,625,120,8,5c Th 5s 3c 8d,3s 3c,38333,33958,84791,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0
132,2990355529,1546068014,V,625,120,8,3d Kh Qc 4s 3c,Qh Qd,87500,197500,148750,0,178871,0,0,0,0,0,0,2,4,0,1,0,2,1,0,0,0,0,0,0,0,0
133,2990355529,1546069001,V,625,120,8,Th Ks Tc 7h 9h,Kh 9s,40000,35000,87500,343822,87500,5000,0,5000,16875,0,0,2,3,0,1,2,1,1,1,0,1,0,1,0,0,1
134,2990355529,1546069230,V,750,120,7,2d Ad 6c Ac 8c,Ac 7c,18000,18000,50250,102000,51750,263238,0,263238,0,0,0,1,2,0,1,1,1,0,1,0,1,1,0,0,0,0
135,2990355529,1546070385,V,150,120,8,6d 2d 9h 3c Jd,Kc Qh,10800,1200,4045,8090,4045,14390,0,14390,38373,86340,47967,3,1,0,1,1,1,0,1,0,1,0,1,1,1,0
136,2990355529,1546070781,VI,150,160,8,Jc 7h 2c 5s 9d,Ah 9c,2400,2400,4740,368300,28917,0,0,0,0,0,0,1,1,0,1,2,1,2,0,0,0,0,0,0,0,0
137,2990355529,1546071584,VI,175,160,8,Ah 5c 3d 8c 9s,Qh Qs,7000,5600,8050,0,8050,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
